1940,TREAPSO12903CC6C76,Bukka White,Parchman Farm Blues,https://api.spotify.com/v1/search?q=Bukka%20White%20Parchman%20Farm%20Blues%20&type=track
1980,TRXHIJX128F42325F4,Black Uhuru,World Is Africa,https://api.spotify.com/v1/search?q=Black%20Uhuru%20World%20Is%20Africa%20&type=track
1990,TRYSUKG128F424896E,2 In A Room,Wiggle It (The Dub Mix),https://api.spotify.com/v1/search?q=2%20In%20A%20Room%20Wiggle%20It%20(The%20Dub%20Mix)%20&type=track
1951,TRPBAQA128F92D061E,Memphis Slim,Mother Earth,https://api.spotify.com/v1/search?q=Memphis%20Slim%20Mother%20Earth%20&type=track
1948,TRSZZPW12903CDE03E,Jimmy Wakely,I Love You So Much It Hurts,https://api.spotify.com/v1/search?q=Jimmy%20Wakely%20I%20Love%20You%20So%20Much%20It%20Hurts%20&type=track
1990,TRDWWZQ12903CC8B6A,Alain Chamfort,La femme de ma vie,https://api.spotify.com/v1/search?q=Alain%20Chamfort%20La%20femme%20de%20ma%20vie%20&type=track
1928,TRFPCQD12903CF21B7,Blind Willie Johnson,It's Nobody's Fault But Mine,https://api.spotify.com/v1/search?q=Blind%20Willie%20Johnson%20It's%20Nobody's%20Fault%20But%20Mine%20&type=track
1970,TRVTTFI128F92FA0E7,Buddy Guy,My Time After Awhile,https://api.spotify.com/v1/search?q=Buddy%20Guy%20My%20Time%20After%20Awhile%20&type=track
1929,TRTQZFS12903CE6FB5,Cannon's Jug Stompers,Walk Right In,https://api.spotify.com/v1/search?q=Cannon's%20Jug%20Stompers%20Walk%20Right%20In%20&type=track
1942,TRGLYAC128F93653E1,Lucienne Delyle,J'ai tout gardÃ© pour toi,https://api.spotify.com/v1/search?q=Lucienne%20Delyle%20J'ai%20tout%20gardÃ©%20pour%20toi%20&type=track
1953,TROWQEN12903CF3F36,Georges Brassens,La cane de Jeanne,https://api.spotify.com/v1/search?q=Georges%20Brassens%20La%20cane%20de%20Jeanne%20&type=track
1970,TROZLPS128F1471562,Booker T & The MG's,Something,https://api.spotify.com/v1/search?q=Booker%20T%20&%20The%20MG's%20Something%20&type=track
1930,TRNQWRH128F422A9B1,Leroy Carr,Four Day Rider,https://api.spotify.com/v1/search?q=Leroy%20Carr%20Four%20Day%20Rider%20&type=track
1930,TRDYNFS128F42271EF,Casa Loma Orchestra,Leave It That Way,https://api.spotify.com/v1/search?q=Casa%20Loma%20Orchestra%20Leave%20It%20That%20Way%20&type=track
1929,TRWFLRJ12903D0D603,Fats Waller,Ain't Misbehavin',https://api.spotify.com/v1/search?q=Fats%20Waller%20Ain't%20Misbehavin'%20&type=track
1960,TRDCEHG128F428AAB1,Lenny Bruce,The Phone Company,https://api.spotify.com/v1/search?q=Lenny%20Bruce%20The%20Phone%20Company%20&type=track
1929,TRAMOXH128F4259815,Tommy Johnson,Canned heat blues,https://api.spotify.com/v1/search?q=Tommy%20Johnson%20Canned%20heat%20blues%20&type=track
2000,TRSVYZC128F14A5134,28 Days,What You Know,https://api.spotify.com/v1/search?q=28%20Days%20What%20You%20Know%20&type=track
1952,TRDWCVS128F93590BB,Kitty Wells,It Wasn't God Who Made Honky Tonk Angels,https://api.spotify.com/v1/search?q=Kitty%20Wells%20It%20Wasn't%20God%20Who%20Made%20Honky%20Tonk%20Angels%20&type=track
2000,TRMJMWE12903CBEA4B,54 Nude Honeys,Get on the Bus,https://api.spotify.com/v1/search?q=54%20Nude%20Honeys%20Get%20on%20the%20Bus%20&type=track
1937,TRVVRIP128F421E94B,Big Joe Williams,I Won't Be In Hard Luck No More,https://api.spotify.com/v1/search?q=Big%20Joe%20Williams%20I%20Won't%20Be%20In%20Hard%20Luck%20No%20More%20&type=track
2000,TRLOSRC128F1488FAB,Acoustic Alchemy,Hats Of Magic,https://api.spotify.com/v1/search?q=Acoustic%20Alchemy%20Hats%20Of%20Magic%20&type=track
1980,TRSHIJD128F933A4A1,Adam & The Ants,Los Rancheros,https://api.spotify.com/v1/search?q=Adam%20&%20The%20Ants%20Los%20Rancheros%20&type=track
1926,TRLRJYC128F930CB57,"Bertha ""Chippie"" Hill",Trouble in Mind,"https://api.spotify.com/v1/search?q=Bertha%20""Chippie""%20Hill%20Trouble%20in%20Mind%20&type=track"
1990,TRRNACI128F4266406,Above The Law,Another Execution,https://api.spotify.com/v1/search?q=Above%20The%20Law%20Another%20Execution%20&type=track
2000,TREHGEF128E078EA77,98Âº,You Should Be Mine,https://api.spotify.com/v1/search?q=98Âº%20You%20Should%20Be%20Mine%20&type=track
1960,TRNVKON12903CA91E4,Hank Locklin,Send Me the Pillow You Dream On,https://api.spotify.com/v1/search?q=Hank%20Locklin%20Send%20Me%20the%20Pillow%20You%20Dream%20On%20&type=track
1960,TRFEOCO128F429BD88,Hank Thompson,I Was The First One,https://api.spotify.com/v1/search?q=Hank%20Thompson%20I%20Was%20The%20First%20One%20&type=track
1951,TRTCTXY12903CE2160,Oscar Brand,Sweet Violets,https://api.spotify.com/v1/search?q=Oscar%20Brand%20Sweet%20Violets%20&type=track
1970,TRIWJHI128F429205C,Brewer & Shipley,Witchi-Tai-To,https://api.spotify.com/v1/search?q=Brewer%20&%20Shipley%20Witchi-Tai-To%20&type=track
1927,TRUUHXS128F4280D0E,Papa Charlie Jackson,Bright Eyes,https://api.spotify.com/v1/search?q=Papa%20Charlie%20Jackson%20Bright%20Eyes%20&type=track
1970,TRNPAGA12903CD3DB5,Alexis Korner,Rosie,https://api.spotify.com/v1/search?q=Alexis%20Korner%20Rosie%20&type=track
1936,TRUWTCO128F931FCB5,Billie Holiday,Billie's Blues,https://api.spotify.com/v1/search?q=Billie%20Holiday%20Billie's%20Blues%20&type=track
1940,TRXKQDC128F427DF06,Lonnie Johnson,Trust Your Husband,https://api.spotify.com/v1/search?q=Lonnie%20Johnson%20Trust%20Your%20Husband%20&type=track
1935,TRVCYFH128F4294B5F,Big Bill Broonzy,Keep Your Hands Off Her,https://api.spotify.com/v1/search?q=Big%20Bill%20Broonzy%20Keep%20Your%20Hands%20Off%20Her%20&type=track
1936,TRRYPIF128F426F65A,Big Joe Williams,Worried Man blues,https://api.spotify.com/v1/search?q=Big%20Joe%20Williams%20Worried%20Man%20blues%20&type=track
1943,TRWNZBF128F1493786,Osvaldo Pugliese,Mala Junta,https://api.spotify.com/v1/search?q=Osvaldo%20Pugliese%20Mala%20Junta%20&type=track
1990,TRTNDRN128F4257E87,Anthrax,Got The Time,https://api.spotify.com/v1/search?q=Anthrax%20Got%20The%20Time%20&type=track
1928,TRXWWGC12903CDDEA1,Blind Willie Johnson,It's Nobody's Fault But Mine,https://api.spotify.com/v1/search?q=Blind%20Willie%20Johnson%20It's%20Nobody's%20Fault%20But%20Mine%20&type=track
1945,TRKCVOX128F933EF9A,Champion Jack Dupree,Mean Old Frisco,https://api.spotify.com/v1/search?q=Champion%20Jack%20Dupree%20Mean%20Old%20Frisco%20&type=track
1960,TREUSST128F428AAB8,Lenny Bruce,The Palladium,https://api.spotify.com/v1/search?q=Lenny%20Bruce%20The%20Palladium%20&type=track
1960,TRYUEQO128F92DE5CB,Brenda Lee,Sweet Nothin's,https://api.spotify.com/v1/search?q=Brenda%20Lee%20Sweet%20Nothin's%20&type=track
1960,TRKRMTD128F145D521,Cliff Richard And The Shadows,I Love You,https://api.spotify.com/v1/search?q=Cliff%20Richard%20And%20The%20Shadows%20I%20Love%20You%20&type=track
1948,TREHCHY128F4249BCD,Red Foley,Tennessee Saturday Night,https://api.spotify.com/v1/search?q=Red%20Foley%20Tennessee%20Saturday%20Night%20&type=track
1990,TRECRGU128F426664F,Above The Law,Freedom Of Speech,https://api.spotify.com/v1/search?q=Above%20The%20Law%20Freedom%20Of%20Speech%20&type=track
2000,TRSLRHV12903CEC475,ARRESTED DEVELOPMENT,If Dey Ask...,https://api.spotify.com/v1/search?q=ARRESTED%20DEVELOPMENT%20If%20Dey%20Ask...%20&type=track
1922,TRSTBUY128F4251203,Barrington Levy,Mandela You're Free,https://api.spotify.com/v1/search?q=Barrington%20Levy%20Mandela%20You're%20Free%20&type=track
1927,TRXTZAK128F423626D,Blind Lemon Jefferson,Broke And Hungry,https://api.spotify.com/v1/search?q=Blind%20Lemon%20Jefferson%20Broke%20And%20Hungry%20&type=track
2000,TRSKXEO128F93049A0,2002,Stella Maris,https://api.spotify.com/v1/search?q=2002%20Stella%20Maris%20&type=track
1960,TRSMWBX12903D01FE9,Hank Thompson,Squaws Along the Yukon,https://api.spotify.com/v1/search?q=Hank%20Thompson%20Squaws%20Along%20the%20Yukon%20&type=track
1980,TRUOBRU128F42325F3,Black Uhuru,Happiness,https://api.spotify.com/v1/search?q=Black%20Uhuru%20Happiness%20&type=track
1980,TRAYAWX128F9340D65,America,I Do Believe In You,https://api.spotify.com/v1/search?q=America%20I%20Do%20Believe%20In%20You%20&type=track
1951,TRLKEJZ128F427814E,Percy Mayfield,Nightless Lover,https://api.spotify.com/v1/search?q=Percy%20Mayfield%20Nightless%20Lover%20&type=track
1990,TRDYMJG128F42AB1E2,808 State,Kinky National,https://api.spotify.com/v1/search?q=808%20State%20Kinky%20National%20&type=track
2000,TROIJOW128F42555EB,Admiral Bailey,Jump Up,https://api.spotify.com/v1/search?q=Admiral%20Bailey%20Jump%20Up%20&type=track
1928,TRRZHUE128F933E69F,Furry Lewis,Everybody's Blues,https://api.spotify.com/v1/search?q=Furry%20Lewis%20Everybody's%20Blues%20&type=track
1950,TRFCRNI128F1498609,Bud Powell,Strictly Confidential,https://api.spotify.com/v1/search?q=Bud%20Powell%20Strictly%20Confidential%20&type=track
1926,TRKUNOI128F429F3AF,Blind Lemon Jefferson,Booster Blues,https://api.spotify.com/v1/search?q=Blind%20Lemon%20Jefferson%20Booster%20Blues%20&type=track
1990,TRXPRTO128F14ACBDC,Alan Silvestri,The Showdown,https://api.spotify.com/v1/search?q=Alan%20Silvestri%20The%20Showdown%20&type=track
1970,TRTBMND128F4287862,Big Brother & The Holding Company,You've Been Talkin' 'Bout Me_ Baby,https://api.spotify.com/v1/search?q=Big%20Brother%20&%20The%20Holding%20Company%20You've%20Been%20Talkin'%20'Bout%20Me_%20Baby%20&type=track
2000,TRXOMOZ128F933EBDC,3X Krazy,Twalnut (Feat. Mobb Figgaz),https://api.spotify.com/v1/search?q=3X%20Krazy%20Twalnut%20(Feat.%20Mobb%20Figgaz)%20&type=track
1960,TRFVLOB128F92F691B,Bo Diddley,Nursery Rhyme,https://api.spotify.com/v1/search?q=Bo%20Diddley%20Nursery%20Rhyme%20&type=track
1990,TRGNKGR128F4255D06,Albert Ammons,Chicago In Mind,https://api.spotify.com/v1/search?q=Albert%20Ammons%20Chicago%20In%20Mind%20&type=track
1990,TRJXDVN128F428F4DB,Andy Summers,Innocence Falls Prey,https://api.spotify.com/v1/search?q=Andy%20Summers%20Innocence%20Falls%20Prey%20&type=track
1928,TRVOVTL128F933E6A1,Furry Lewis,Good Looking Girl Blues,https://api.spotify.com/v1/search?q=Furry%20Lewis%20Good%20Looking%20Girl%20Blues%20&type=track
1930,TRNJFDN128F93052A8,Mississippi Sheiks,Sitting On Top Of The World,https://api.spotify.com/v1/search?q=Mississippi%20Sheiks%20Sitting%20On%20Top%20Of%20The%20World%20&type=track
1980,TRZOBNE128F422F17D,Black Uhuru,World Is Africa,https://api.spotify.com/v1/search?q=Black%20Uhuru%20World%20Is%20Africa%20&type=track
1927,TRVVEUV128F424D41C,Furry Lewis,Big Chief Blues,https://api.spotify.com/v1/search?q=Furry%20Lewis%20Big%20Chief%20Blues%20&type=track
1945,TRSILCD128F92EE816,Dick Haymes,The More I See You,https://api.spotify.com/v1/search?q=Dick%20Haymes%20The%20More%20I%20See%20You%20&type=track
1960,TRLDPXH128F429FB12,Hank Thompson,We've Gone Too Far,https://api.spotify.com/v1/search?q=Hank%20Thompson%20We've%20Gone%20Too%20Far%20&type=track
1935,TREYZEY128F421E946,Big Joe Williams,Wild Cow Blues,https://api.spotify.com/v1/search?q=Big%20Joe%20Williams%20Wild%20Cow%20Blues%20&type=track
1980,TRWABON128F426BD9E,Abba,The Way Old Friends Do,https://api.spotify.com/v1/search?q=Abba%20The%20Way%20Old%20Friends%20Do%20&type=track
2000,TRZBZLT128F92FA696,Acker Bilk,Georgia On My Mind,https://api.spotify.com/v1/search?q=Acker%20Bilk%20Georgia%20On%20My%20Mind%20&type=track
1990,TRNDCBU128F14A0804,2 In A Room,Wiggle It (Klubbheads 2001 Remix),https://api.spotify.com/v1/search?q=2%20In%20A%20Room%20Wiggle%20It%20(Klubbheads%202001%20Remix)%20&type=track
1952,TRQUHMC12903CD9BC7,Kitty Wells,It Wasn't God Who Made Honky Tonk Angels,https://api.spotify.com/v1/search?q=Kitty%20Wells%20It%20Wasn't%20God%20Who%20Made%20Honky%20Tonk%20Angels%20&type=track
1940,TRUVIPB128F93399F5,Bukka White,High Fever Blues,https://api.spotify.com/v1/search?q=Bukka%20White%20High%20Fever%20Blues%20&type=track
2000,TRYOKKY128F92E68DF,Abrar Ul Haq,Jatt,https://api.spotify.com/v1/search?q=Abrar%20Ul%20Haq%20Jatt%20&type=track
1934,TRQZQPG128F930525A,Kokomo Arnold,Milk Cow Blues,https://api.spotify.com/v1/search?q=Kokomo%20Arnold%20Milk%20Cow%20Blues%20&type=track
2000,TRSCCLL128F1488FAE,Acoustic Alchemy,Kidstuff,https://api.spotify.com/v1/search?q=Acoustic%20Alchemy%20Kidstuff%20&type=track
1928,TRZCMFI128F933E6A8,Furry Lewis,Kassie Jones (Part 2),https://api.spotify.com/v1/search?q=Furry%20Lewis%20Kassie%20Jones%20(Part%202)%20&type=track
1990,TRJQNKR128F4242EB3,Arild Andersen,Sagn - Part I: Laurdagskveld,https://api.spotify.com/v1/search?q=Arild%20Andersen%20Sagn%20-%20Part%20I:%20Laurdagskveld%20&type=track
1980,TRWGTFE128F426D7AC,Al Di Meola,Alien Chase On Arabian Desert,https://api.spotify.com/v1/search?q=Al%20Di%20Meola%20Alien%20Chase%20On%20Arabian%20Desert%20&type=track
1960,TRVZYZT128F92F1809,Gary U.S. Bonds,New Orleans,https://api.spotify.com/v1/search?q=Gary%20U.S.%20Bonds%20New%20Orleans%20&type=track
2000,TRUSNDO128F92EE4D3,Admiral Tibet,Come Into The Light,https://api.spotify.com/v1/search?q=Admiral%20Tibet%20Come%20Into%20The%20Light%20&type=track
1990,TRYKBCL128F14A07F1,2 In A Room,Wiggle It (SM In Motion Organ Mix),https://api.spotify.com/v1/search?q=2%20In%20A%20Room%20Wiggle%20It%20(SM%20In%20Motion%20Organ%20Mix)%20&type=track
1950,TRHMNPK128F92F9809,John Lee Hooker,Wandering Blues,https://api.spotify.com/v1/search?q=John%20Lee%20Hooker%20Wandering%20Blues%20&type=track
1960,TRJQGBS128F4289265,Cannonball Adderley / John Coltrane,Grand Central,https://api.spotify.com/v1/search?q=Cannonball%20Adderley%20/%20John%20Coltrane%20Grand%20Central%20&type=track
1939,TRDZOHQ128F14A4630,Billie Holiday,Strange Fruit,https://api.spotify.com/v1/search?q=Billie%20Holiday%20Strange%20Fruit%20&type=track
1970,TRAPAUT128F4271ED8,Antonio Carlos Jobim,Remember,https://api.spotify.com/v1/search?q=Antonio%20Carlos%20Jobim%20Remember%20&type=track
1960,TRPNLAT128F92F6940,Bo Diddley,Let Me In,https://api.spotify.com/v1/search?q=Bo%20Diddley%20Let%20Me%20In%20&type=track
1990,TRUZUVA128F9341D37,Anita Baker,Lonely (LP Version),https://api.spotify.com/v1/search?q=Anita%20Baker%20Lonely%20(LP%20Version)%20&type=track
1951,TRNVQNY12903CEDFBF,Tony Bennett,Because of You,https://api.spotify.com/v1/search?q=Tony%20Bennett%20Because%20of%20You%20&type=track
1960,TRAZYPQ128F1456A06,Brenda Lee,Sweet Nothin's,https://api.spotify.com/v1/search?q=Brenda%20Lee%20Sweet%20Nothin's%20&type=track
1951,TRDQWWO128F4272F86,Lester Young,Neenah,https://api.spotify.com/v1/search?q=Lester%20Young%20Neenah%20&type=track
1990,TRJRUFR128F4248982,2 In A Room,Wiggle It (Club Edit),https://api.spotify.com/v1/search?q=2%20In%20A%20Room%20Wiggle%20It%20(Club%20Edit)%20&type=track
1990,TRTZKIR128F92FD4C1,A Man Called Adam,Barefoot In The Head,https://api.spotify.com/v1/search?q=A%20Man%20Called%20Adam%20Barefoot%20In%20The%20Head%20&type=track
1990,TRRPCOA128F9341D15,Anita Baker,Talk To Me (LP Version),https://api.spotify.com/v1/search?q=Anita%20Baker%20Talk%20To%20Me%20(LP%20Version)%20&type=track
2000,TRFWVWR128F14A512D,28 Days,Know The Score,https://api.spotify.com/v1/search?q=28%20Days%20Know%20The%20Score%20&type=track
1970,TRCADHI128F4231E56,Blues Image,Wrath Of Daisey (LP Version),https://api.spotify.com/v1/search?q=Blues%20Image%20Wrath%20Of%20Daisey%20(LP%20Version)%20&type=track
2000,TRNNTNJ128F1488FAC,Acoustic Alchemy,Tete A Tete,https://api.spotify.com/v1/search?q=Acoustic%20Alchemy%20Tete%20A%20Tete%20&type=track
1980,TRPNMVI128F933884D,Angelic Upstarts,Last Night Another Soldier,https://api.spotify.com/v1/search?q=Angelic%20Upstarts%20Last%20Night%20Another%20Soldier%20&type=track
1940,TRYKNRH128F429F561,Roosevelt Sykes,She's Got What It Takes,https://api.spotify.com/v1/search?q=Roosevelt%20Sykes%20She's%20Got%20What%20It%20Takes%20&type=track
2000,TRIPMXO128F4266C5D,3rd Force,Something Special (Digitally Remastered 00),https://api.spotify.com/v1/search?q=3rd%20Force%20Something%20Special%20(Digitally%20Remastered%2000)%20&type=track
1953,TRRKMCL12903C95040,Jacques Brel,Il Y A,https://api.spotify.com/v1/search?q=Jacques%20Brel%20Il%20Y%20A%20&type=track
1937,TRAZUWJ128F428A99A,Roosevelt Sykes,Night Time Is The Right Time,https://api.spotify.com/v1/search?q=Roosevelt%20Sykes%20Night%20Time%20Is%20The%20Right%20Time%20&type=track
1940,TRSBURQ12903CBD34B,Jimmie Davis,You Are My Sunshine,https://api.spotify.com/v1/search?q=Jimmie%20Davis%20You%20Are%20My%20Sunshine%20&type=track
1990,TRDFYFD12903CB2C02,Amii Stewart,Here's to You,https://api.spotify.com/v1/search?q=Amii%20Stewart%20Here's%20to%20You%20&type=track
1980,TROCDBA128F9309836,Angelic Upstarts,We Gotta Get Out Of This Place,https://api.spotify.com/v1/search?q=Angelic%20Upstarts%20We%20Gotta%20Get%20Out%20Of%20This%20Place%20&type=track
1980,TRUBUBW128F92FCD5B,Air Supply,All Out Of Love,https://api.spotify.com/v1/search?q=Air%20Supply%20All%20Out%20Of%20Love%20&type=track
1970,TRFJYOU12903CCBB20,Bill Fay,The Sun Is Bored,https://api.spotify.com/v1/search?q=Bill%20Fay%20The%20Sun%20Is%20Bored%20&type=track
1980,TRZJWHR128F427BE35,After The Fire,Billy Billy,https://api.spotify.com/v1/search?q=After%20The%20Fire%20Billy%20Billy%20&type=track
1980,TRCJBGP12903CA91FC,Bad Manners,Lip Up Fatty,https://api.spotify.com/v1/search?q=Bad%20Manners%20Lip%20Up%20Fatty%20&type=track
1951,TROYUMA128F931D238,Tony Bennett,Blue Velvet,https://api.spotify.com/v1/search?q=Tony%20Bennett%20Blue%20Velvet%20&type=track
1928,TRNWTUU128F92FD45C,Blind Willie Johnson,It's Nobody's Fault But Mine,https://api.spotify.com/v1/search?q=Blind%20Willie%20Johnson%20It's%20Nobody's%20Fault%20But%20Mine%20&type=track
1953,TRVFQIR128F931C912,Guitar Slim,The Things That I Used To Do,https://api.spotify.com/v1/search?q=Guitar%20Slim%20The%20Things%20That%20I%20Used%20To%20Do%20&type=track
1980,TRIBPAI128F42770AF,Adam & The Ants,Jolly Roger,https://api.spotify.com/v1/search?q=Adam%20&%20The%20Ants%20Jolly%20Roger%20&type=track
1970,TRJEOUI128F92F7031,Black Sabbath,Iron Man,https://api.spotify.com/v1/search?q=Black%20Sabbath%20Iron%20Man%20&type=track
2000,TRBVMIO128F1494FE2,Adoniran Barbosa,Joga A Chave,https://api.spotify.com/v1/search?q=Adoniran%20Barbosa%20Joga%20A%20Chave%20&type=track
1970,TRPVQCU128F9308FFD,Black Sabbath,The Wizard,https://api.spotify.com/v1/search?q=Black%20Sabbath%20The%20Wizard%20&type=track
1953,TRGFFEO128F9353BA6,Eddie Fisher,I'm Yours,https://api.spotify.com/v1/search?q=Eddie%20Fisher%20I'm%20Yours%20&type=track
1990,TRLWCEA128F149E563,Arbeid Adelt!,De Dag Dat het Zonlicht Niet Meer Scheen,https://api.spotify.com/v1/search?q=Arbeid%20Adelt!%20De%20Dag%20Dat%20het%20Zonlicht%20Niet%20Meer%20Scheen%20&type=track
2000,TRIFCJJ128F930994B,50 Cent,In Da Club,https://api.spotify.com/v1/search?q=50%20Cent%20In%20Da%20Club%20&type=track
1980,TRESMPO128F145C065,Blondie,Call Me,https://api.spotify.com/v1/search?q=Blondie%20Call%20Me%20&type=track
1940,TRJDFIU128F1487356,Artie Shaw and His Gramercy Five,Summit Ridge Drive,https://api.spotify.com/v1/search?q=Artie%20Shaw%20and%20His%20Gramercy%20Five%20Summit%20Ridge%20Drive%20&type=track
2000,TRKLEGE128F4277DA7,Ace Troubleshooter,Tonight,https://api.spotify.com/v1/search?q=Ace%20Troubleshooter%20Tonight%20&type=track
1953,TRNAEDC12903CEC2FD,Frank Chacksfield And His Orchestra,Ebb Tide,https://api.spotify.com/v1/search?q=Frank%20Chacksfield%20And%20His%20Orchestra%20Ebb%20Tide%20&type=track
1970,TRJJYSQ128F9302C65,Audience,Nothing You Do,https://api.spotify.com/v1/search?q=Audience%20Nothing%20You%20Do%20&type=track
1960,TRPYKTG128F42264DE,Brian Hyland,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,https://api.spotify.com/v1/search?q=Brian%20Hyland%20Itsy%20Bitsy%20Teenie%20Weenie%20Yellow%20Polka%20Dot%20Bikini%20&type=track
1960,TRCRFZP12903CF36F0,Joan Baez,John Riley,https://api.spotify.com/v1/search?q=Joan%20Baez%20John%20Riley%20&type=track
1947,TRBDVYQ128F92D631E,"Eddie ""Cleanhead"" Vinson",Kidney Stew Blues,"https://api.spotify.com/v1/search?q=Eddie%20""Cleanhead""%20Vinson%20Kidney%20Stew%20Blues%20&type=track"
1990,TRPDKSF128F428D3A2,A Tribe Called Quest,Footprints,https://api.spotify.com/v1/search?q=A%20Tribe%20Called%20Quest%20Footprints%20&type=track
2000,TRZQHRW128F146A5E3,A Perfect Circle,BreÃ±a,https://api.spotify.com/v1/search?q=A%20Perfect%20Circle%20BreÃ±a%20&type=track
1970,TRMBFOT128F931FE22,Bobby Sherman,Good For Each Other,https://api.spotify.com/v1/search?q=Bobby%20Sherman%20Good%20For%20Each%20Other%20&type=track
2000,TRYSEOC128F426595B,3LW,I'm Gonna Make You Miss Me,https://api.spotify.com/v1/search?q=3LW%20I'm%20Gonna%20Make%20You%20Miss%20Me%20&type=track
1960,TRPNCQA12903CAA455,Dick Haymes,That's for Me,https://api.spotify.com/v1/search?q=Dick%20Haymes%20That's%20for%20Me%20&type=track
1928,TRIJPWN128F4236299,Blind Lemon Jefferson,How Long How Long,https://api.spotify.com/v1/search?q=Blind%20Lemon%20Jefferson%20How%20Long%20How%20Long%20&type=track
1960,TRORBUQ128F4291D98,Floyd Cramer,Stormy Weather,https://api.spotify.com/v1/search?q=Floyd%20Cramer%20Stormy%20Weather%20&type=track
1980,TRLNJKJ128F425A3EE,Adam & The Ants,Kick!,https://api.spotify.com/v1/search?q=Adam%20&%20The%20Ants%20Kick!%20&type=track
1980,TRHYBCG128F92EFAB3,Bad Manners,Lip Up Fatty,https://api.spotify.com/v1/search?q=Bad%20Manners%20Lip%20Up%20Fatty%20&type=track
1952,TRHERQE128F428302D,Little Walter,Juke,https://api.spotify.com/v1/search?q=Little%20Walter%20Juke%20&type=track
1970,TRUVLDF128F92E6A22,B.B. King,Nobody Loves Me But My Mother,https://api.spotify.com/v1/search?q=B.B.%20King%20Nobody%20Loves%20Me%20But%20My%20Mother%20&type=track
1970,TRSTVXL128F931643B,Black Sabbath,Iron Man,https://api.spotify.com/v1/search?q=Black%20Sabbath%20Iron%20Man%20&type=track
1929,TRCWUOC128F93408E7,Roosevelt Sykes,Henry Ford Blues,https://api.spotify.com/v1/search?q=Roosevelt%20Sykes%20Henry%20Ford%20Blues%20&type=track
1960,TRHYNDC128F429405A,Julie London,In The Wee Small Hours Of The Morning,https://api.spotify.com/v1/search?q=Julie%20London%20In%20The%20Wee%20Small%20Hours%20Of%20The%20Morning%20&type=track
1990,TRRFDTN128EF352617,Alice Donut,Telebloodprintmediadeathwhore,https://api.spotify.com/v1/search?q=Alice%20Donut%20Telebloodprintmediadeathwhore%20&type=track
1970,TRPTCWI128F9302C75,Audience,Priestess,https://api.spotify.com/v1/search?q=Audience%20Priestess%20&type=track
1940,TRBAKJC128F93399FB,Bukka White,Sleepy Man Blues,https://api.spotify.com/v1/search?q=Bukka%20White%20Sleepy%20Man%20Blues%20&type=track
1990,TRPEFQT128F427749E,Alice In Chains,Bleed The Freak,https://api.spotify.com/v1/search?q=Alice%20In%20Chains%20Bleed%20The%20Freak%20&type=track
