1980,TRZOBNE128F422F17D,Black Uhuru,World Is Africa,https://api.spotify.com/v1/search?q=Black%20Uhuru%20World%20Is%20Africa%20&type=track
1927,TRVVEUV128F424D41C,Furry Lewis,Big Chief Blues,https://api.spotify.com/v1/search?q=Furry%20Lewis%20Big%20Chief%20Blues%20&type=track
1945,TRSILCD128F92EE816,Dick Haymes,The More I See You,https://api.spotify.com/v1/search?q=Dick%20Haymes%20The%20More%20I%20See%20You%20&type=track
1960,TRLDPXH128F429FB12,Hank Thompson,We've Gone Too Far,https://api.spotify.com/v1/search?q=Hank%20Thompson%20We've%20Gone%20Too%20Far%20&type=track
1935,TREYZEY128F421E946,Big Joe Williams,Wild Cow Blues,https://api.spotify.com/v1/search?q=Big%20Joe%20Williams%20Wild%20Cow%20Blues%20&type=track
1980,TRWABON128F426BD9E,Abba,The Way Old Friends Do,https://api.spotify.com/v1/search?q=Abba%20The%20Way%20Old%20Friends%20Do%20&type=track
2000,TRZBZLT128F92FA696,Acker Bilk,Georgia On My Mind,https://api.spotify.com/v1/search?q=Acker%20Bilk%20Georgia%20On%20My%20Mind%20&type=track
1990,TRNDCBU128F14A0804,2 In A Room,Wiggle It (Klubbheads 2001 Remix),https://api.spotify.com/v1/search?q=2%20In%20A%20Room%20Wiggle%20It%20(Klubbheads%202001%20Remix)%20&type=track
1952,TRQUHMC12903CD9BC7,Kitty Wells,It Wasn't God Who Made Honky Tonk Angels,https://api.spotify.com/v1/search?q=Kitty%20Wells%20It%20Wasn't%20God%20Who%20Made%20Honky%20Tonk%20Angels%20&type=track
1940,TRUVIPB128F93399F5,Bukka White,High Fever Blues,https://api.spotify.com/v1/search?q=Bukka%20White%20High%20Fever%20Blues%20&type=track
2000,TRYOKKY128F92E68DF,Abrar Ul Haq,Jatt,https://api.spotify.com/v1/search?q=Abrar%20Ul%20Haq%20Jatt%20&type=track
1934,TRQZQPG128F930525A,Kokomo Arnold,Milk Cow Blues,https://api.spotify.com/v1/search?q=Kokomo%20Arnold%20Milk%20Cow%20Blues%20&type=track
1928,TRZCMFI128F933E6A8,Furry Lewis,Kassie Jones (Part 2),https://api.spotify.com/v1/search?q=Furry%20Lewis%20Kassie%20Jones%20(Part%202)%20&type=track
1980,TRWGTFE128F426D7AC,Al Di Meola,Alien Chase On Arabian Desert,https://api.spotify.com/v1/search?q=Al%20Di%20Meola%20Alien%20Chase%20On%20Arabian%20Desert%20&type=track
1960,TRVZYZT128F92F1809,Gary U.S. Bonds,New Orleans,https://api.spotify.com/v1/search?q=Gary%20U.S.%20Bonds%20New%20Orleans%20&type=track
1990,TRYKBCL128F14A07F1,2 In A Room,Wiggle It (SM In Motion Organ Mix),https://api.spotify.com/v1/search?q=2%20In%20A%20Room%20Wiggle%20It%20(SM%20In%20Motion%20Organ%20Mix)%20&type=track
1950,TRHMNPK128F92F9809,John Lee Hooker,Wandering Blues,https://api.spotify.com/v1/search?q=John%20Lee%20Hooker%20Wandering%20Blues%20&type=track
1939,TRDZOHQ128F14A4630,Billie Holiday,Strange Fruit,https://api.spotify.com/v1/search?q=Billie%20Holiday%20Strange%20Fruit%20&type=track
1970,TRAPAUT128F4271ED8,Antonio Carlos Jobim,Remember,https://api.spotify.com/v1/search?q=Antonio%20Carlos%20Jobim%20Remember%20&type=track
1951,TRNVQNY12903CEDFBF,Tony Bennett,Because of You,https://api.spotify.com/v1/search?q=Tony%20Bennett%20Because%20of%20You%20&type=track
1960,TRAZYPQ128F1456A06,Brenda Lee,Sweet Nothin's,https://api.spotify.com/v1/search?q=Brenda%20Lee%20Sweet%20Nothin's%20&type=track
1951,TRDQWWO128F4272F86,Lester Young,Neenah,https://api.spotify.com/v1/search?q=Lester%20Young%20Neenah%20&type=track
2000,TRFWVWR128F14A512D,28 Days,Know The Score,https://api.spotify.com/v1/search?q=28%20Days%20Know%20The%20Score%20&type=track
1980,TRPNMVI128F933884D,Angelic Upstarts,Last Night Another Soldier,https://api.spotify.com/v1/search?q=Angelic%20Upstarts%20Last%20Night%20Another%20Soldier%20&type=track
1940,TRYKNRH128F429F561,Roosevelt Sykes,She's Got What It Takes,https://api.spotify.com/v1/search?q=Roosevelt%20Sykes%20She's%20Got%20What%20It%20Takes%20&type=track
1937,TRAZUWJ128F428A99A,Roosevelt Sykes,Night Time Is The Right Time,https://api.spotify.com/v1/search?q=Roosevelt%20Sykes%20Night%20Time%20Is%20The%20Right%20Time%20&type=track
1940,TRSBURQ12903CBD34B,Jimmie Davis,You Are My Sunshine,https://api.spotify.com/v1/search?q=Jimmie%20Davis%20You%20Are%20My%20Sunshine%20&type=track
1990,TRDFYFD12903CB2C02,Amii Stewart,Here's to You,https://api.spotify.com/v1/search?q=Amii%20Stewart%20Here's%20to%20You%20&type=track
1980,TROCDBA128F9309836,Angelic Upstarts,We Gotta Get Out Of This Place,https://api.spotify.com/v1/search?q=Angelic%20Upstarts%20We%20Gotta%20Get%20Out%20Of%20This%20Place%20&type=track
1980,TRUBUBW128F92FCD5B,Air Supply,All Out Of Love,https://api.spotify.com/v1/search?q=Air%20Supply%20All%20Out%20Of%20Love%20&type=track
1980,TRZJWHR128F427BE35,After The Fire,Billy Billy,https://api.spotify.com/v1/search?q=After%20The%20Fire%20Billy%20Billy%20&type=track
1980,TRCJBGP12903CA91FC,Bad Manners,Lip Up Fatty,https://api.spotify.com/v1/search?q=Bad%20Manners%20Lip%20Up%20Fatty%20&type=track
1951,TROYUMA128F931D238,Tony Bennett,Blue Velvet,https://api.spotify.com/v1/search?q=Tony%20Bennett%20Blue%20Velvet%20&type=track
1928,TRNWTUU128F92FD45C,Blind Willie Johnson,It's Nobody's Fault But Mine,https://api.spotify.com/v1/search?q=Blind%20Willie%20Johnson%20It's%20Nobody's%20Fault%20But%20Mine%20&type=track
1953,TRVFQIR128F931C912,Guitar Slim,The Things That I Used To Do,https://api.spotify.com/v1/search?q=Guitar%20Slim%20The%20Things%20That%20I%20Used%20To%20Do%20&type=track
1970,TRJEOUI128F92F7031,Black Sabbath,Iron Man,https://api.spotify.com/v1/search?q=Black%20Sabbath%20Iron%20Man%20&type=track
1970,TRPVQCU128F9308FFD,Black Sabbath,The Wizard,https://api.spotify.com/v1/search?q=Black%20Sabbath%20The%20Wizard%20&type=track
1953,TRGFFEO128F9353BA6,Eddie Fisher,I'm Yours,https://api.spotify.com/v1/search?q=Eddie%20Fisher%20I'm%20Yours%20&type=track
1940,TRJDFIU128F1487356,Artie Shaw and His Gramercy Five,Summit Ridge Drive,https://api.spotify.com/v1/search?q=Artie%20Shaw%20and%20His%20Gramercy%20Five%20Summit%20Ridge%20Drive%20&type=track
1953,TRNAEDC12903CEC2FD,Frank Chacksfield And His Orchestra,Ebb Tide,https://api.spotify.com/v1/search?q=Frank%20Chacksfield%20And%20His%20Orchestra%20Ebb%20Tide%20&type=track
1960,TRPYKTG128F42264DE,Brian Hyland,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,https://api.spotify.com/v1/search?q=Brian%20Hyland%20Itsy%20Bitsy%20Teenie%20Weenie%20Yellow%20Polka%20Dot%20Bikini%20&type=track
1960,TRCRFZP12903CF36F0,Joan Baez,John Riley,https://api.spotify.com/v1/search?q=Joan%20Baez%20John%20Riley%20&type=track
1990,TRPDKSF128F428D3A2,A Tribe Called Quest,Footprints,https://api.spotify.com/v1/search?q=A%20Tribe%20Called%20Quest%20Footprints%20&type=track
1970,TRMBFOT128F931FE22,Bobby Sherman,Good For Each Other,https://api.spotify.com/v1/search?q=Bobby%20Sherman%20Good%20For%20Each%20Other%20&type=track
2000,TRYSEOC128F426595B,3LW,I'm Gonna Make You Miss Me,https://api.spotify.com/v1/search?q=3LW%20I'm%20Gonna%20Make%20You%20Miss%20Me%20&type=track
1960,TRPNCQA12903CAA455,Dick Haymes,That's for Me,https://api.spotify.com/v1/search?q=Dick%20Haymes%20That's%20for%20Me%20&type=track
1928,TRIJPWN128F4236299,Blind Lemon Jefferson,How Long How Long,https://api.spotify.com/v1/search?q=Blind%20Lemon%20Jefferson%20How%20Long%20How%20Long%20&type=track
1960,TRORBUQ128F4291D98,Floyd Cramer,Stormy Weather,https://api.spotify.com/v1/search?q=Floyd%20Cramer%20Stormy%20Weather%20&type=track
1980,TRHYBCG128F92EFAB3,Bad Manners,Lip Up Fatty,https://api.spotify.com/v1/search?q=Bad%20Manners%20Lip%20Up%20Fatty%20&type=track
1952,TRHERQE128F428302D,Little Walter,Juke,https://api.spotify.com/v1/search?q=Little%20Walter%20Juke%20&type=track
1970,TRSTVXL128F931643B,Black Sabbath,Iron Man,https://api.spotify.com/v1/search?q=Black%20Sabbath%20Iron%20Man%20&type=track
1929,TRCWUOC128F93408E7,Roosevelt Sykes,Henry Ford Blues,https://api.spotify.com/v1/search?q=Roosevelt%20Sykes%20Henry%20Ford%20Blues%20&type=track
1990,TRRFDTN128EF352617,Alice Donut,Telebloodprintmediadeathwhore,https://api.spotify.com/v1/search?q=Alice%20Donut%20Telebloodprintmediadeathwhore%20&type=track
1940,TRBAKJC128F93399FB,Bukka White,Sleepy Man Blues,https://api.spotify.com/v1/search?q=Bukka%20White%20Sleepy%20Man%20Blues%20&type=track
1990,TRPEFQT128F427749E,Alice In Chains,Bleed The Freak,https://api.spotify.com/v1/search?q=Alice%20In%20Chains%20Bleed%20The%20Freak%20&type=track
1938,TRHBKIU128F9307788,Sleepy John Estes,Easin' Back To Tennessee,https://api.spotify.com/v1/search?q=Sleepy%20John%20Estes%20Easin'%20Back%20To%20Tennessee%20&type=track
1948,TRZEEUF128F427F15F,Frankie Yankovic,Blue Skirt Waltz,https://api.spotify.com/v1/search?q=Frankie%20Yankovic%20Blue%20Skirt%20Waltz%20&type=track
1929,TRIFULC12903CCC48E,Memphis Jug Band,On The Road Again,https://api.spotify.com/v1/search?q=Memphis%20Jug%20Band%20On%20The%20Road%20Again%20&type=track
2000,TRYQCKE128F426E434,ALTERED STATES,LOW LIFE,https://api.spotify.com/v1/search?q=ALTERED%20STATES%20LOW%20LIFE%20&type=track
1980,TRVIMEZ128F4256745,Black Flag,Jealous Again,https://api.spotify.com/v1/search?q=Black%20Flag%20Jealous%20Again%20&type=track
1970,TRZFPIA12903CAD623,Blonde On Blonde,Circles,https://api.spotify.com/v1/search?q=Blonde%20On%20Blonde%20Circles%20&type=track
1929,TRZRWYC128F92FCD17,Fats Waller,Ain't Misbehavin',https://api.spotify.com/v1/search?q=Fats%20Waller%20Ain't%20Misbehavin'%20&type=track
1990,TRHJLSO128EF352619,Alice Donut,Dead River,https://api.spotify.com/v1/search?q=Alice%20Donut%20Dead%20River%20&type=track
2000,TRPRVRT128F92E267C,Adelaide Hall,Shake Down The Stars,https://api.spotify.com/v1/search?q=Adelaide%20Hall%20Shake%20Down%20The%20Stars%20&type=track
1980,TRTDKMT128F427D370,Ana Bel̩n,El Hombre Del Piano,https://api.spotify.com/v1/search?q=Ana%20Bel̩n%20El%20Hombre%20Del%20Piano%20&type=track
1953,TRLIYZD12903CF35ED,Clyde McPhatter,Money Honey,https://api.spotify.com/v1/search?q=Clyde%20McPhatter%20Money%20Honey%20&type=track
1946,TRSWMMU12903CA7FF8,Billie Holiday,Good Morning Heartache,https://api.spotify.com/v1/search?q=Billie%20Holiday%20Good%20Morning%20Heartache%20&type=track
1929,TRKVUJW128F421EE29,Blind Willie McTell,Love Changing Blues,https://api.spotify.com/v1/search?q=Blind%20Willie%20McTell%20Love%20Changing%20Blues%20&type=track
1980,TRVRSED128F426C01C,Al Di Meola,Silent Story In Her Eyes,https://api.spotify.com/v1/search?q=Al%20Di%20Meola%20Silent%20Story%20In%20Her%20Eyes%20&type=track
1951,TRIMUAF128F426BA42,Carl Smith,Let Old Mother Nature Have Her Way,https://api.spotify.com/v1/search?q=Carl%20Smith%20Let%20Old%20Mother%20Nature%20Have%20Her%20Way%20&type=track
1980,TRJKEMJ128F426686D,Billy Joel,Don't Ask Me Why,https://api.spotify.com/v1/search?q=Billy%20Joel%20Don't%20Ask%20Me%20Why%20&type=track
1960,TRTMZRQ128F426A996,Julie London,By Myself,https://api.spotify.com/v1/search?q=Julie%20London%20By%20Myself%20&type=track
1970,TROQKFV12903CE2121,Albert Ayler,Spiritual Reunion,https://api.spotify.com/v1/search?q=Albert%20Ayler%20Spiritual%20Reunion%20&type=track
1941,TRHHTKK12903CF430A,Billie Holiday,Gloomy Sunday,https://api.spotify.com/v1/search?q=Billie%20Holiday%20Gloomy%20Sunday%20&type=track
1960,TRAPBPP128F92F07BF,Hank Locklin,Send Me The Pillow You Dream On,https://api.spotify.com/v1/search?q=Hank%20Locklin%20Send%20Me%20The%20Pillow%20You%20Dream%20On%20&type=track
1951,TRCNZDT128F9307936,Nat King Cole,Too Young,https://api.spotify.com/v1/search?q=Nat%20King%20Cole%20Too%20Young%20&type=track
1931,TRMXUVK128F930CE32,Skip James,Cypress Grove Blues,https://api.spotify.com/v1/search?q=Skip%20James%20Cypress%20Grove%20Blues%20&type=track
1927,TRDNZVS128F428AB36,Blind Lemon Jefferson,Broke And Hungry,https://api.spotify.com/v1/search?q=Blind%20Lemon%20Jefferson%20Broke%20And%20Hungry%20&type=track
1942,TRKUTGX128F422A9A0,Roosevelt Sykes,Third Degree blues,https://api.spotify.com/v1/search?q=Roosevelt%20Sykes%20Third%20Degree%20blues%20&type=track
1952,TRSSOMC12903CCC462,Howlin' Wolf,My Last Affair,https://api.spotify.com/v1/search?q=Howlin'%20Wolf%20My%20Last%20Affair%20&type=track
1960,TRJJRMV128F4273792,Charles Mingus,New Now Know How,https://api.spotify.com/v1/search?q=Charles%20Mingus%20New%20Now%20Know%20How%20&type=track
1960,TRTECTP128F932C81D,Elmore James,The Sky Is Crying,https://api.spotify.com/v1/search?q=Elmore%20James%20The%20Sky%20Is%20Crying%20&type=track
1970,TRABQIV12903CA2C29,Bettye Lavette,He Made a Woman Out of Me,https://api.spotify.com/v1/search?q=Bettye%20Lavette%20He%20Made%20a%20Woman%20Out%20of%20Me%20&type=track
1941,TRSVIOT128F427DEBB,Big Joe Williams,Peach Orchard Mama,https://api.spotify.com/v1/search?q=Big%20Joe%20Williams%20Peach%20Orchard%20Mama%20&type=track
1990,TRAOFWA128F4260D87,311,Feels So Good,https://api.spotify.com/v1/search?q=311%20Feels%20So%20Good%20&type=track
1930,TRDFFXD12903CE5DF5,Big Bill Broonzy,I Can't Be Satisfied,https://api.spotify.com/v1/search?q=Big%20Bill%20Broonzy%20I%20Can't%20Be%20Satisfied%20&type=track
1960,TRLBPLO128E078987F,Etta James,At Last,https://api.spotify.com/v1/search?q=Etta%20James%20At%20Last%20&type=track
1939,TRTDSZA128F422AA2F,Tampa Red,Blues For My Baby,https://api.spotify.com/v1/search?q=Tampa%20Red%20Blues%20For%20My%20Baby%20&type=track
1939,TRAFHZD128F428142B,Billie Holiday,Strange Fruit,https://api.spotify.com/v1/search?q=Billie%20Holiday%20Strange%20Fruit%20&type=track
1943,TRUQBHF128F146B3E8,Osvaldo Pugliese,Recuerdo,https://api.spotify.com/v1/search?q=Osvaldo%20Pugliese%20Recuerdo%20&type=track
1980,TRYWNTC12903CD2E5E,Black Sabbath,Lady Evil,https://api.spotify.com/v1/search?q=Black%20Sabbath%20Lady%20Evil%20&type=track
2000,TRVYMSA128F4266A4F,3LW,Playas Gon' Play,https://api.spotify.com/v1/search?q=3LW%20Playas%20Gon'%20Play%20&type=track
1990,TRECSTR128F92F200A,Alison Brown,Mambo Banjo,https://api.spotify.com/v1/search?q=Alison%20Brown%20Mambo%20Banjo%20&type=track
1931,TRXRCIP128F427E159,Skip James,Special Rider Blues,https://api.spotify.com/v1/search?q=Skip%20James%20Special%20Rider%20Blues%20&type=track
1960,TRMBLAM128F4291DA8,Floyd Cramer,Midnight,https://api.spotify.com/v1/search?q=Floyd%20Cramer%20Midnight%20&type=track
1960,TRMWWMZ128F14A2FBD,Jọo Gilberto,O Pato,https://api.spotify.com/v1/search?q=Jọo%20Gilberto%20O%20Pato%20&type=track
1929,TRMUAFE128F424AE2D,Blind Blake,Keep It Home,https://api.spotify.com/v1/search?q=Blind%20Blake%20Keep%20It%20Home%20&type=track
1960,TRHEOXF128F92F9D2C,Joan Baez,Little Moses,https://api.spotify.com/v1/search?q=Joan%20Baez%20Little%20Moses%20&type=track
1929,TRXFZTZ128F9326045,Charlie Patton,Tom Rushen Blues,https://api.spotify.com/v1/search?q=Charlie%20Patton%20Tom%20Rushen%20Blues%20&type=track
1938,TRPBIOV128F422FBD8,Sleepy John Estes,Easin' Back To Tennessee,https://api.spotify.com/v1/search?q=Sleepy%20John%20Estes%20Easin'%20Back%20To%20Tennessee%20&type=track
1928,TRSQFHI128F933E6A7,Furry Lewis,Kassie Jones (Part 1),https://api.spotify.com/v1/search?q=Furry%20Lewis%20Kassie%20Jones%20(Part%201)%20&type=track
1951,TRGEYKT128F427814D,Percy Mayfield,What A Fool I Was,https://api.spotify.com/v1/search?q=Percy%20Mayfield%20What%20A%20Fool%20I%20Was%20&type=track
1951,TRLRIEH128F427AE58,Perez Prado,Lupita,https://api.spotify.com/v1/search?q=Perez%20Prado%20Lupita%20&type=track
1931,TRWRIBT128F93454CD,Skip James,Special Rider Blues,https://api.spotify.com/v1/search?q=Skip%20James%20Special%20Rider%20Blues%20&type=track
1960,TRVSPOF12903CD4C35,Maurice Williams & The Zodiacs,Stay,https://api.spotify.com/v1/search?q=Maurice%20Williams%20&%20The%20Zodiacs%20Stay%20&type=track
1970,TRIEPAP128F931FCEC,Black Sabbath,Wicked World,https://api.spotify.com/v1/search?q=Black%20Sabbath%20Wicked%20World%20&type=track
1941,TRFZOZO128F933EF5F,Champion Jack Dupree,Junker Blues,https://api.spotify.com/v1/search?q=Champion%20Jack%20Dupree%20Junker%20Blues%20&type=track
1929,TRFLOTW12903CDBE08,Furry Lewis,I Will Turn Your Money Green,https://api.spotify.com/v1/search?q=Furry%20Lewis%20I%20Will%20Turn%20Your%20Money%20Green%20&type=track
2000,TRDAZBL12903CBEA48,54 Nude Honeys,Hot Generation,https://api.spotify.com/v1/search?q=54%20Nude%20Honeys%20Hot%20Generation%20&type=track
1931,TRPHNCH12903C943F9,Bukka White,The Panama Limited,https://api.spotify.com/v1/search?q=Bukka%20White%20The%20Panama%20Limited%20&type=track
1990,TRCDRBZ128F934CDD0,Alex Masi,Dance Of Floda,https://api.spotify.com/v1/search?q=Alex%20Masi%20Dance%20Of%20Floda%20&type=track
1931,TRPNIKB12903CE690B,Skip James,I'm So Glad,https://api.spotify.com/v1/search?q=Skip%20James%20I'm%20So%20Glad%20&type=track
2000,TRJCJAK128F425CEC1,98 Mute,Hit You Back,https://api.spotify.com/v1/search?q=98%20Mute%20Hit%20You%20Back%20&type=track
1960,TRPQROC128F92F8BF5,Jackson Do Pandeiro,O Canto Da Ema,https://api.spotify.com/v1/search?q=Jackson%20Do%20Pandeiro%20O%20Canto%20Da%20Ema%20&type=track
1951,TRHKYJW128F92E7337,Thelonious Monk,Willow Weep For Me,https://api.spotify.com/v1/search?q=Thelonious%20Monk%20Willow%20Weep%20For%20Me%20&type=track
